generation,minReplicas,maxReplicas,cpuThreshold,memoryThreshold,stabilizationWindowSeconds,cpuRequest,memoryRequest,AVG_CPU,AVG_LATENCY,AVG_MEMORY,AVG_REPLICAS,AVG_RESPONSE_TIME,CPU_EFFICIENCY,ERROR_RATE,MEMORY_EFFICIENCY,P25,P50,P95,REPLICA_VARIANCE,SLA_PERCENTAGE,raw_CPU_EFFICIENCY_LOSS,raw_MEMORY_EFFICIENCY_LOSS,raw_PROVISIONED_CPU,raw_PROVISIONED_MEMORY,raw_REPLICA_VARIANCE,raw_SLA_VIOLATION,penalized_CPU_EFFICIENCY_LOSS,penalized_MEMORY_EFFICIENCY_LOSS,penalized_PROVISIONED_CPU,penalized_PROVISIONED_MEMORY,penalized_REPLICA_VARIANCE,penalized_SLA_VIOLATION
1,2,5,0.7,0.6,10,250,512,0.17316532856956032,37743.79329608939,23738740.363636363,2,37743.85474860335,0.34633065713912065,0.5642458100558659,0.0442168495871804,6966,54252,54252,0,0.26256983240223464,0.6536693428608793,0.9557831504128196,0.5,1,,0.7374301675977654,4.272836097961737,4.567607153065272,1.3000000000000003,3.8125,,3.6257420180393862
1,4,5,0.5,0.7,15,350,768,0.4649858042300233,10085.257142857143,23576473.6,4.4,10085.307936507936,0.30193883391559956,0.012698412698412698,0.029276402791341145,3129,8729,23776,0.24,0.7333333333333333,0.6980611660844005,0.9707235972086589,1.5400000000000003,3.3000000000000003,,0.2666666666666667,4.8728939159511295,4.711521510888593,11.908000000000003,49.81250000000001,,0.3111111111111112
1,1,4,0.5,0.6,20,150,768,0.06783361633867875,11282.120475113123,24190976,1,11282.12443438914,0.4522241089245251,0.995475113122172,0.030039469401041668,11298,11298,11298,0,0.004524886877828055,0.5477758910754749,0.9699605305989584,0.15,0.75,,0.995475113122172,3.000584268435305,4.704117154599064,0.16249999999999998,2,,7.3232816690894955
1,4,5,0.8,0.7,20,400,256,0.47578097523033025,9861.535168195718,23540633.6,4,9861.587155963303,0.29736310951895634,0,0.08769569396972657,2597,8837,23544,0,0.7370030581039755,0.7026368904810436,0.9123043060302735,1.6,1,,0.2629969418960245,4.936985998648701,4.161495734006894,12.85,3.8125,,0.3026830887785354
1,2,4,0.5,0.5,20,150,512,0.0791373392983492,58387.45051828569,22751914.666666668,2,58387.45054773972,0.26379113099449736,0.9999621305360422,0.042378743489583336,58389,58389,58389,0,0.00001893473197886884,0.7362088690055026,0.9576212565104166,0.3,1,,0.9999810652680211,5.420034988023613,4.585192354602946,0.49999999999999994,3.8125,,7.399678113141598
1,4,5,0.5,0.7,15,150,512,0.1663807368078153,33317.96992481203,23406421.333333332,4,33318.06015037594,0.27730122801302554,0.23308270676691728,0.04359785715738932,12441,35017,57248,0,0.3007518796992481,0.7226987719869744,0.9564021428426107,0.6,2,,0.6992481203007519,5.222935150314808,4.573525294169688,1.85,17.3125,,3.191734976539092
1,4,5,0.8,0.7,20,350,768,0.4323187500251352,11148.58843537415,27680870.4,4,11148.6462585034,0.3087991071608109,0,0.03437309265136719,4275,9974,25867,0,0.7142857142857143,0.6912008928391891,0.9656269073486328,1.4,3,,0.2857142857142857,4.777586742616921,4.662176620978425,9.849999999999998,40.8125,,0.3591836734693877
1,2,5,0.8,0.6,15,250,576,0.18380884355818808,38767.10523791032,23898794.666666668,2,38768.10402722891,0.36761768711637616,0.9986065742284761,0.03956886574074074,38800,38800,38800,0,0.0008680357265230601,0.6323823128836239,0.9604311342592593,0.5,1.125,,0.999131964273477,3.999073896480416,4.612139818272637,1.3000000000000003,4.953125,,7.3852509275093325
1,4,5,0.5,0.7,20,400,256,0.48034522399977886,9630.909348441926,23503769.6,4.2,9630.949008498583,0.2859197761903446,0,0.08755836486816407,3800,8203,23464,0.15999999999999998,0.7790368271954674,0.7140802238096554,0.912441635131836,1.68,1.05,,0.2209631728045326,5.099105660360475,4.162748687610292,14.161999999999997,4.250000000000001,,0.22535771894485954
1,2,4,0.5,0.5,15,150,512,0.10104579335347169,43045.681818181816,23704182.153846152,2.5384615384615383,43045.86363636364,0.2653727906252792,0.23863636363636365,0.044152479905348554,27459,49422,60069,0.2485207100591716,0.125,0.7346272093747208,0.9558475200946515,0.38076923076923075,1.2692307692307692,,0.875,5.396771367536899,4.568222408355476,0.7749260355029586,6.463387573964496,,5.43125
2,2,5,0.8,0.6,15,250,576,0.18380884355818808,38767.10523791032,23898794.666666668,2,38768.10402722891,0.36761768711637616,0.9986065742284761,0.03956886574074074,38800,38800,38800,0,0.0008680357265230601,0.6323823128836239,0.9604311342592593,0.5,1.125,,0.999131964273477,3.999073896480416,4.612139818272637,1.3000000000000003,4.953125,,7.3852509275093325
2,4,5,0.5,0.7,20,150,256,0.188445409877799,28255.41935483871,23496797.09090909,4,28255.50806451613,0.314075683129665,0.016129032258064516,0.08753239024769176,10557,22707,56579,0,0.3548387096774194,0.6859243168703351,0.9124676097523082,0.6,1,,0.6451612903225806,4.704921684740358,4.162985694235453,1.85,3.8125,,2.62684703433923
2,4,5,0.8,0.7,20,350,256,0.4431549577028709,10476.48524590164,23564390.4,4,10476.544262295081,0.31653925550205064,0,0.08778419494628906,4050,9056,26601,0,0.7508196721311475,0.6834607444979494,0.9122158050537109,1.4,1,,0.24918032786885247,4.671185892696911,4.16068837494895,9.849999999999998,3.8125,,0.27336737436173075
2,4,5,0.5,0.7,20,400,768,0.540406939360422,9090.743440233236,23587840,4.1,9090.781341107871,0.3295164264392817,0,0.029290517171223957,3491,8960,22669,0.09,0.8600583090379009,0.6704835735607183,0.970709482828776,1.6399999999999997,3.0749999999999997,,0.13994169096209907,4.495482224147512,4.711384500268549,13.497999999999994,42.97812499999999,,0.13994169096209907
2,2,4,0.5,0.5,15,150,512,0.10104579335347169,43045.681818181816,23704182.153846152,2.5384615384615383,43045.86363636364,0.2653727906252792,0.23863636363636365,0.044152479905348554,27459,49422,60069,0.2485207100591716,0.125,0.7346272093747208,0.9558475200946515,0.38076923076923075,1.2692307692307692,,0.875,5.396771367536899,4.568222408355476,0.7749260355029586,6.463387573964496,,5.43125
2,1,4,0.5,0.6,20,150,768,0.06783361633867875,11282.120475113123,24190976,1,11282.12443438914,0.4522241089245251,0.995475113122172,0.030039469401041668,11298,11298,11298,0,0.004524886877828055,0.5477758910754749,0.9699605305989584,0.15,0.75,,0.995475113122172,3.000584268435305,4.704117154599064,0.16249999999999998,2,,7.3232816690894955
2,2,4,0.5,0.5,20,400,256,0.27178014430207276,22058.283582089553,27821056,2,22058.34328358209,0.3397251803775909,0.1691542288557214,0.10364151000976562,3713,22312,48197,0,0.3383084577114428,0.6602748196224091,0.8963584899902344,0.8,0.5,,0.6616915422885572,4.359628374274048,4.0172927128878655,3.250000000000001,0.8125,,2.793282344496423
2,4,5,0.5,0.7,20,400,256,0.48034522399977886,9630.909348441926,23503769.6,4.2,9630.949008498583,0.2859197761903446,0,0.08755836486816407,3800,8203,23464,0.15999999999999998,0.7790368271954674,0.7140802238096554,0.912441635131836,1.68,1.05,,0.2209631728045326,5.099105660360475,4.162748687610292,14.161999999999997,4.250000000000001,,0.22535771894485954
2,2,5,0.7,0.6,10,250,512,0.17316532856956032,37743.79329608939,23738740.363636363,2,37743.85474860335,0.34633065713912065,0.5642458100558659,0.0442168495871804,6966,54252,54252,0,0.26256983240223464,0.6536693428608793,0.9557831504128196,0.5,1,,0.7374301675977654,4.272836097961737,4.567607153065272,1.3000000000000003,3.8125,,3.6257420180393862
2,2,5,0.5,0.7,20,400,512,0.2829519297045307,33839.60610465116,23927808,2,33839.629360465115,0.35368991213066336,0.7223837209302325,0.04456901550292969,28742,41391,41391,0,0.14825581395348839,0.6463100878693366,0.9554309844970703,0.8,1,,0.8517441860465116,4.177167296816696,4.564241830685205,3.250000000000001,3.8125,,5.099449026500811
3,4,5,0.5,0.7,20,400,768,0.540406939360422,9090.743440233236,23587840,4.1,9090.781341107871,0.3295164264392817,0,0.029290517171223957,3491,8960,22669,0.09,0.8600583090379009,0.6704835735607183,0.970709482828776,1.6399999999999997,3.0749999999999997,,0.13994169096209907,4.495482224147512,4.711384500268549,13.497999999999994,42.97812499999999,,0.13994169096209907
3,2,4,0.5,0.5,15,150,512,0.10104579335347169,43045.681818181816,23704182.153846152,2.5384615384615383,43045.86363636364,0.2653727906252792,0.23863636363636365,0.044152479905348554,27459,49422,60069,0.2485207100591716,0.125,0.7346272093747208,0.9558475200946515,0.38076923076923075,1.2692307692307692,,0.875,5.396771367536899,4.568222408355476,0.7749260355029586,6.463387573964496,,5.43125
3,4,5,0.5,0.7,20,150,256,0.188445409877799,28255.41935483871,23496797.09090909,4,28255.50806451613,0.314075683129665,0.016129032258064516,0.08753239024769176,10557,22707,56579,0,0.3548387096774194,0.6859243168703351,0.9124676097523082,0.6,1,,0.6451612903225806,4.704921684740358,4.162985694235453,1.85,3.8125,,2.62684703433923
3,1,4,0.5,0.6,20,150,768,0.06783361633867875,11282.120475113123,24190976,1,11282.12443438914,0.4522241089245251,0.995475113122172,0.030039469401041668,11298,11298,11298,0,0.004524886877828055,0.5477758910754749,0.9699605305989584,0.15,0.75,,0.995475113122172,3.000584268435305,4.704117154599064,0.16249999999999998,2,,7.3232816690894955
3,4,5,0.5,0.7,20,400,256,0.48034522399977886,9630.909348441926,23503769.6,4.2,9630.949008498583,0.2859197761903446,0,0.08755836486816407,3800,8203,23464,0.15999999999999998,0.7790368271954674,0.7140802238096554,0.912441635131836,1.68,1.05,,0.2209631728045326,5.099105660360475,4.162748687610292,14.161999999999997,4.250000000000001,,0.22535771894485954
3,2,5,0.7,0.6,10,250,512,0.17316532856956032,37743.79329608939,23738740.363636363,2,37743.85474860335,0.34633065713912065,0.5642458100558659,0.0442168495871804,6966,54252,54252,0,0.26256983240223464,0.6536693428608793,0.9557831504128196,0.5,1,,0.7374301675977654,4.272836097961737,4.567607153065272,1.3000000000000003,3.8125,,3.6257420180393862
3,2,4,0.5,0.5,20,400,256,0.27178014430207276,22058.283582089553,27821056,2,22058.34328358209,0.3397251803775909,0.1691542288557214,0.10364151000976562,3713,22312,48197,0,0.3383084577114428,0.6602748196224091,0.8963584899902344,0.8,0.5,,0.6616915422885572,4.359628374274048,4.0172927128878655,3.250000000000001,0.8125,,2.793282344496423
3,2,5,0.5,0.5,15,250,512,0.17722235553198248,49221.705627705625,24052084.363636363,2,49221.731601731604,0.35444471106396497,0.7857142857142857,0.04480049826882102,55341,55341,55341,0,0.07142857142857142,0.645555288936035,0.955199501731179,0.5,1,,0.9285714285714286,4.167416310732876,4.5620304405374625,1.3000000000000003,3.8125,,6.236734693877553
3,4,5,0.8,0.7,20,350,256,0.4431549577028709,10476.48524590164,23564390.4,4,10476.544262295081,0.31653925550205064,0,0.08778419494628906,4050,9056,26601,0,0.7508196721311475,0.6834607444979494,0.9122158050537109,1.4,1,,0.24918032786885247,4.671185892696911,4.16068837494895,9.849999999999998,3.8125,,0.27336737436173075
3,2,5,0.5,0.7,20,400,512,0.2829519297045307,33839.60610465116,23927808,2,33839.629360465115,0.35368991213066336,0.7223837209302325,0.04456901550292969,28742,41391,41391,0,0.14825581395348839,0.6463100878693366,0.9554309844970703,0.8,1,,0.8517441860465116,4.177167296816696,4.564241830685205,3.250000000000001,3.8125,,5.099449026500811
4,4,5,0.8,0.7,20,350,256,0.4431549577028709,10476.48524590164,23564390.4,4,10476.544262295081,0.31653925550205064,0,0.08778419494628906,4050,9056,26601,0,0.7508196721311475,0.6834607444979494,0.9122158050537109,1.4,1,,0.24918032786885247,4.671185892696911,4.16068837494895,9.849999999999998,3.8125,,0.27336737436173075
4,2,5,0.5,0.6,15,250,512,0.18433804546460647,51620.93569332584,23747788.8,2,51620.93625522882,0.36867609092921294,0.9945058375476057,0.04423370361328125,51774,51774,51774,0,0.0017481425984891053,0.6313239090707871,0.9557662963867187,0.5,1,,0.9982518574015109,3.985698781644194,4.567446066543925,1.3000000000000003,3.8125,,7.370312135851133
4,4,5,0.5,0.7,20,400,768,0.540406939360422,9090.743440233236,23587840,4.1,9090.781341107871,0.3295164264392817,0,0.029290517171223957,3491,8960,22669,0.09,0.8600583090379009,0.6704835735607183,0.970709482828776,1.6399999999999997,3.0749999999999997,,0.13994169096209907,4.495482224147512,4.711384500268549,13.497999999999994,42.97812499999999,,0.13994169096209907
4,2,4,0.5,0.5,15,150,512,0.10104579335347169,43045.681818181816,23704182.153846152,2.5384615384615383,43045.86363636364,0.2653727906252792,0.23863636363636365,0.044152479905348554,27459,49422,60069,0.2485207100591716,0.125,0.7346272093747208,0.9558475200946515,0.38076923076923075,1.2692307692307692,,0.875,5.396771367536899,4.568222408355476,0.7749260355029586,6.463387573964496,,5.43125
4,2,5,0.5,0.5,15,400,768,0.3008603828537292,16641.742222222223,23773370.181818184,2,16641.80888888889,0.3760754785671614,0.2,0.029520901766690342,6623,12861,33583,0,0.52,0.6239245214328386,0.9704790982333097,0.8,1.5,,0.48,3.8928180844519664,4.709148400538689,3.250000000000001,9.3125,,1.2639999999999998
4,2,4,0.5,0.5,20,150,256,0.1996835720980683,33799.32456140351,28259091.692307692,4,33799.429824561405,0.33280595349678055,0.18421052631578946,0.10527332012469952,16447,36229,59516,0,0.21929824561403508,0.6671940465032195,0.8947266798753005,0.6,1,,0.7807017543859649,4.451478956893402,4.002679158403392,1.85,3.8125,,4.152847029855341
4,4,5,0.5,0.7,20,400,256,0.48034522399977886,9630.909348441926,23503769.6,4.2,9630.949008498583,0.2859197761903446,0,0.08755836486816407,3800,8203,23464,0.15999999999999998,0.7790368271954674,0.7140802238096554,0.912441635131836,1.68,1.05,,0.2209631728045326,5.099105660360475,4.162748687610292,14.161999999999997,4.250000000000001,,0.22535771894485954
4,2,5,0.5,0.7,20,400,512,0.2829519297045307,33839.60610465116,23927808,2,33839.629360465115,0.35368991213066336,0.7223837209302325,0.04456901550292969,28742,41391,41391,0,0.14825581395348839,0.6463100878693366,0.9554309844970703,0.8,1,,0.8517441860465116,4.177167296816696,4.564241830685205,3.250000000000001,3.8125,,5.099449026500811
4,2,5,0.7,0.6,10,250,512,0.17316532856956032,37743.79329608939,23738740.363636363,2,37743.85474860335,0.34633065713912065,0.5642458100558659,0.0442168495871804,6966,54252,54252,0,0.26256983240223464,0.6536693428608793,0.9557831504128196,0.5,1,,0.7374301675977654,4.272836097961737,4.567607153065272,1.3000000000000003,3.8125,,3.6257420180393862
4,2,4,0.5,0.5,20,400,256,0.27178014430207276,22058.283582089553,27821056,2,22058.34328358209,0.3397251803775909,0.1691542288557214,0.10364151000976562,3713,22312,48197,0,0.3383084577114428,0.6602748196224091,0.8963584899902344,0.8,0.5,,0.6616915422885572,4.359628374274048,4.0172927128878655,3.250000000000001,0.8125,,2.793282344496423
5,2,4,0.5,0.5,20,400,256,0.27178014430207276,22058.283582089553,27821056,2,22058.34328358209,0.3397251803775909,0.1691542288557214,0.10364151000976562,3713,22312,48197,0,0.3383084577114428,0.6602748196224091,0.8963584899902344,0.8,0.5,,0.6616915422885572,4.359628374274048,4.0172927128878655,3.250000000000001,0.8125,,2.793282344496423
5,4,5,0.5,0.7,20,400,768,0.540406939360422,9090.743440233236,23587840,4.1,9090.781341107871,0.3295164264392817,0,0.029290517171223957,3491,8960,22669,0.09,0.8600583090379009,0.6704835735607183,0.970709482828776,1.6399999999999997,3.0749999999999997,,0.13994169096209907,4.495482224147512,4.711384500268549,13.497999999999994,42.97812499999999,,0.13994169096209907
5,4,5,0.8,0.7,20,350,256,0.4431549577028709,10476.48524590164,23564390.4,4,10476.544262295081,0.31653925550205064,0,0.08778419494628906,4050,9056,26601,0,0.7508196721311475,0.6834607444979494,0.9122158050537109,1.4,1,,0.24918032786885247,4.671185892696911,4.16068837494895,9.849999999999998,3.8125,,0.27336737436173075
5,2,4,0.5,0.5,15,150,512,0.10104579335347169,43045.681818181816,23704182.153846152,2.5384615384615383,43045.86363636364,0.2653727906252792,0.23863636363636365,0.044152479905348554,27459,49422,60069,0.2485207100591716,0.125,0.7346272093747208,0.9558475200946515,0.38076923076923075,1.2692307692307692,,0.875,5.396771367536899,4.568222408355476,0.7749260355029586,6.463387573964496,,5.43125
5,2,5,0.5,0.5,20,400,768,0.3027483950302377,20286.247826086958,23892898.90909091,2,20286.282608695652,0.3784354937877971,0.06521739130434782,0.029669328169389206,7485,13218,55128,0,0.5347826086956522,0.6215645062122028,0.9703306718306108,0.8,1.5,,0.4652173913043478,3.8634243538281954,4.707708063476223,3.250000000000001,9.3125,,1.1686200378071832
5,2,4,0.7,0.5,15,250,512,0.19899705706541573,50162.523715415016,23700821.333333332,2,50162.545454545456,0.39799411413083147,0.7885375494071146,0.044146219889322914,57027,57027,57027,0,0.05928853754940711,0.6020058858691686,0.9558537801106771,0.5,1,,0.9407114624505929,3.6241108662112245,4.568282244759353,1.3000000000000003,3.8125,,6.427246168507553
5,2,4,0.5,0.5,20,150,256,0.1996835720980683,33799.32456140351,28259091.692307692,4,33799.429824561405,0.33280595349678055,0.18421052631578946,0.10527332012469952,16447,36229,59516,0,0.21929824561403508,0.6671940465032195,0.8947266798753005,0.6,1,,0.7807017543859649,4.451478956893402,4.002679158403392,1.85,3.8125,,4.152847029855341
5,4,5,0.5,0.7,20,400,256,0.48034522399977886,9630.909348441926,23503769.6,4.2,9630.949008498583,0.2859197761903446,0,0.08755836486816407,3800,8203,23464,0.15999999999999998,0.7790368271954674,0.7140802238096554,0.912441635131836,1.68,1.05,,0.2209631728045326,5.099105660360475,4.162748687610292,14.161999999999997,4.250000000000001,,0.22535771894485954
5,2,4,0.8,0.7,20,350,256,0.27329771630858596,19685.579710144928,23803699.2,2,19685.632850241545,0.3904253090122657,0.28019323671497587,0.08867568969726562,5098,24810,32597,0,0.3671497584541063,0.6095746909877343,0.9113243103027344,0.7,0.5,,0.6328502415458936,3.7158130389279176,4.152559992743773,2.5,0.8125,,2.5064435576092783
5,2,5,0.5,0.6,15,250,512,0.18433804546460647,51620.93569332584,23747788.8,2,51620.93625522882,0.36867609092921294,0.9945058375476057,0.04423370361328125,51774,51774,51774,0,0.0017481425984891053,0.6313239090707871,0.9557662963867187,0.5,1,,0.9982518574015109,3.985698781644194,4.567446066543925,1.3000000000000003,3.8125,,7.370312135851133
6,2,5,0.7,0.5,20,250,512,0.17392420039726114,47344.82045929019,23877836.8,2,47344.851774530274,0.3478484007945223,0.8079331941544885,0.04447593688964844,52643,52643,52643,0,0.07724425887265135,0.6521515992054777,0.9555240631103515,0.5,1,,0.9227557411273486,4.25301708346262,4.565131175914575,1.3000000000000003,3.8125,,6.146514354452778
6,4,5,0.8,0.7,20,350,256,0.4431549577028709,10476.48524590164,23564390.4,4,10476.544262295081,0.31653925550205064,0,0.08778419494628906,4050,9056,26601,0,0.7508196721311475,0.6834607444979494,0.9122158050537109,1.4,1,,0.24918032786885247,4.671185892696911,4.16068837494895,9.849999999999998,3.8125,,0.27336737436173075
6,2,5,0.5,0.5,20,400,256,0.30607157101932947,17367.933628318584,23990067.2,2,17367.95575221239,0.38258946377416175,0.1415929203539823,0.08936996459960937,6181,13201,40915,0,0.5309734513274337,0.6174105362258382,0.9106300354003907,0.8,0.5,,0.4690265486725663,3.8119577024267706,4.146235306866584,3.250000000000001,0.8125,,1.1927793875792934
6,4,5,0.5,0.7,20,400,768,0.540406939360422,9090.743440233236,23587840,4.1,9090.781341107871,0.3295164264392817,0,0.029290517171223957,3491,8960,22669,0.09,0.8600583090379009,0.6704835735607183,0.970709482828776,1.6399999999999997,3.0749999999999997,,0.13994169096209907,4.495482224147512,4.711384500268549,13.497999999999994,42.97812499999999,,0.13994169096209907
6,2,5,0.5,0.5,20,400,768,0.3027483950302377,20286.247826086958,23892898.90909091,2,20286.282608695652,0.3784354937877971,0.06521739130434782,0.029669328169389206,7485,13218,55128,0,0.5347826086956522,0.6215645062122028,0.9703306718306108,0.8,1.5,,0.4652173913043478,3.8634243538281954,4.707708063476223,3.250000000000001,9.3125,,1.1686200378071832
6,2,4,0.5,0.5,15,150,512,0.10104579335347169,43045.681818181816,23704182.153846152,2.5384615384615383,43045.86363636364,0.2653727906252792,0.23863636363636365,0.044152479905348554,27459,49422,60069,0.2485207100591716,0.125,0.7346272093747208,0.9558475200946515,0.38076923076923075,1.2692307692307692,,0.875,5.396771367536899,4.568222408355476,0.7749260355029586,6.463387573964496,,5.43125
6,2,4,0.5,0.5,20,400,256,0.27178014430207276,22058.283582089553,27821056,2,22058.34328358209,0.3397251803775909,0.1691542288557214,0.10364151000976562,3713,22312,48197,0,0.3383084577114428,0.6602748196224091,0.8963584899902344,0.8,0.5,,0.6616915422885572,4.359628374274048,4.0172927128878655,3.250000000000001,0.8125,,2.793282344496423
6,2,5,0.7,0.5,15,250,512,0.1846593681256175,32798.576576576575,23786291.2,2,32798.62162162162,0.369318736251235,0.3333333333333333,0.044305419921875,11998,33527,53962,0,0.2882882882882883,0.630681263748765,0.955694580078125,0.5,1,,0.7117117117117118,3.9775885644373927,4.566760651953519,1.3000000000000003,3.8125,,3.330200470741012
6,4,5,0.5,0.6,15,400,256,0.49461566463262807,9313.60766961652,23547596.8,4.2,9313.654867256637,0.29441408609085,0,0.08772163391113282,3088,8816,24593,0.15999999999999998,0.8407079646017699,0.70558591390915,0.9122783660888671,1.68,1.05,,0.15929203539823011,4.978514819070105,4.161259086168865,14.161999999999997,4.250000000000001,,0.15929203539823011
6,4,5,0.7,0.5,20,400,768,0.4923939548703359,9589.376506024097,23527936,4,9589.43373493976,0.30774622179395994,0,0.02921613057454427,2418,9788,22365,0,0.7831325301204819,0.6922537782060401,0.9707838694254557,1.6,3,,0.2168674698795181,4.792152934405373,4.712106605683301,12.85,40.8125,,0.2197125852808826
7,2,4,0.5,0.5,20,400,256,0.27178014430207276,22058.283582089553,27821056,2,22058.34328358209,0.3397251803775909,0.1691542288557214,0.10364151000976562,3713,22312,48197,0,0.3383084577114428,0.6602748196224091,0.8963584899902344,0.8,0.5,,0.6616915422885572,4.359628374274048,4.0172927128878655,3.250000000000001,0.8125,,2.793282344496423
7,4,5,0.7,0.5,20,400,768,0.4923939548703359,9589.376506024097,23527936,4,9589.43373493976,0.30774622179395994,0,0.02921613057454427,2418,9788,22365,0,0.7831325301204819,0.6922537782060401,0.9707838694254557,1.6,3,,0.2168674698795181,4.792152934405373,4.712106605683301,12.85,40.8125,,0.2197125852808826
7,4,5,0.5,0.7,20,400,256,0.4739325118998704,9640.332378223497,23567360,4.333333333333333,9640.37535816619,0.273422603019156,0.04297994269340974,0.08779525756835938,2497,6891,27982,0.2222222222222222,0.7679083094555874,0.726577396980844,0.9122047424316406,1.7333333333333332,1.0833333333333333,,0.2320916905444126,5.27914713803459,4.160587460573879,15.072222222222218,4.5555555555555545,,0.24239045656439598
7,2,5,0.5,0.5,20,400,768,0.3027483950302377,20286.247826086958,23892898.90909091,2,20286.282608695652,0.3784354937877971,0.06521739130434782,0.029669328169389206,7485,13218,55128,0,0.5347826086956522,0.6215645062122028,0.9703306718306108,0.8,1.5,,0.4652173913043478,3.8634243538281954,4.707708063476223,3.250000000000001,9.3125,,1.1686200378071832
7,2,5,0.7,0.5,20,250,512,0.17392420039726114,47344.82045929019,23877836.8,2,47344.851774530274,0.3478484007945223,0.8079331941544885,0.04447593688964844,52643,52643,52643,0,0.07724425887265135,0.6521515992054777,0.9555240631103515,0.5,1,,0.9227557411273486,4.25301708346262,4.565131175914575,1.3000000000000003,3.8125,,6.146514354452778
