generation,minReplicas,maxReplicas,cpuThreshold,memoryThreshold,stabilizationWindowSeconds,cpuRequest,memoryRequest,AVG_CPU,AVG_LATENCY,AVG_MEMORY,AVG_REPLICAS,AVG_RESPONSE_TIME,CPU_EFFICIENCY,ERROR_RATE,MEMORY_EFFICIENCY,P25,P50,P95,REPLICA_VARIANCE,SLA_PERCENTAGE,raw_CPU_EFFICIENCY_LOSS,raw_P95,raw_PROVISIONED_CPU,raw_PROVISIONED_MEMORY,raw_SLA_VIOLATION,penalized_CPU_EFFICIENCY_LOSS,penalized_P95,penalized_PROVISIONED_CPU,penalized_PROVISIONED_MEMORY,penalized_SLA_VIOLATION
0,3,8,0.7,0.6,10,200,640,0.19290408581385535,34344.41258741259,23520938.666666668,3,34344.48951048951,0.3215068096897589,0.34965034965034963,0.03504892985026042,12493,40269,54182,0,0.2937062937062937,0.6784931903102411,54182,0.6,1.875,0.7062937062937062,17.25120152501553,54182,9.6,265.9375,9.934293119467945
1,3,8,0.7,0.4,15,350,384,0.33405334588641034,13689.741803278688,23737412.266666666,3.2,13689.790983606557,0.2982619159700093,0,0.05895250108506944,5057,15317,25206,0.15999999999999998,0.47950819672131145,0.7017380840299907,25206,1.12,1.2000000000000002,0.5204918032786885,18.429446272840956,25206,38.5744,91.45000000000003,4.218231658156408
1,5,7,0.5,0.7,15,450,576,0.6380069760838167,6943.653153153153,23459339.377777778,5.444444444444445,6943.704954954955,0.2604110106464559,0,0.038841266396604936,2291,5084,18730,0.691358024691358,0.8626126126126126,0.7395889893535441,18730,2.45,3.0625,0.13738738738738743,20.431296423581422,18730,201.26000000000002,794.078125,0.13738738738738743
1,2,4,0.7,0.6,15,200,256,0.15521235635394062,49152.82006369427,23892526.545454547,2,49152.829617834395,0.38803089088485154,0.8996815286624203,0.08900659734552557,51650,51650,51650,0,0.041401273885350316,0.6119691091151485,51650,0.4,0.5,0.9585987261146497,14.094191967517935,51650,3.640000000000001,2.0625,21.675591707574345
1,4,6,0.4,0.4,10,350,1024,0.46095716657373914,10025.037037037036,23315456,5.2,10025.089506172839,0.25327316844710945,0.0030864197530864196,0.021714210510253906,1818,5635,27869,0.96,0.7283950617283951,0.7467268315528905,27869,1.82,5.2,0.2716049382716049,20.820361426149578,27869,108.3224,2455.45,0.4561865569272975
1,3,4,0.3,0.3,10,100,576,0.08925082685618166,44301.06172839506,23421243.076923076,3.3846153846153846,44301.135802469136,0.2636956248023549,0.7654320987654321,0.03877819093883547,50217,50217,50217,0.2366863905325444,0.08641975308641975,0.736304375197645,50217,0.3384615384615385,1.9038461538461537,0.9135802469135803,20.253493160864643,50217,2.385562130177515,275.42455621301764,19.244663923182443
1,5,8,0.7,0.4,15,250,576,0.36438325274233835,12836.32421875,25020252.16,5,12836.3828125,0.29150660219387065,0,0.041425645616319444,4626,8859,30713,0,0.640625,0.7084933978061294,30713,1.25,2.8125,0.359375,18.77915760826161,30713,48.85999999999999,659.453125,1.2737890625
1,5,8,0.4,0.4,10,350,512,0.5414361393862805,8567.233802816902,23360225.28,6.2,8567.270422535212,0.24950974165266385,0,0.04351181030273438,2631,8300,19301,2.16,0.8112676056338028,0.7504902583473362,19301,2.17,3.1,0.18873239436619715,21.02697286182039,19301,156.42639999999994,815.35,0.18873239436619715
1,2,6,0.7,0.7,15,300,256,0.21999061565305586,42316.828970031005,23974260.363636363,2,42316.8308646228,0.3666510260884264,0.980192903892525,0.08931107954545454,42792,42792,42792,0,0.009300723389596968,0.6333489739115736,42792,0.6,0.5,0.990699276610403,15.074062193085927,42792,9.6,2.0625,23.49809173377013
1,2,4,0.3,0.4,15,200,256,0.12626792204844625,27651.973509933774,23446528,2,27652.039735099337,0.31566980512111564,0.7218543046357616,0.08734512329101562,28646,31684,31684,0,0.11920529801324503,0.6843301948788844,31684,0.4,0.5,0.880794701986755,17.543411557305873,31684,3.640000000000001,2.0625,17.566126047103204
1,5,8,0.7,0.5,15,100,384,0.14164897029364262,38871.59223300971,28025358.62857143,5,38872.06796116505,0.28329794058728525,0.3592233009708738,0.0696017310732887,23850,39137,57056,0,0.1553398058252427,0.7167020594127147,57056,0.5,1.875,0.8446601941747574,19.20852837020407,57056,6.260000000000002,265.9375,15.80578376849845
1,5,8,0.3,0.4,10,350,512,0.5544780663299627,8847.62865497076,26684375.04,5.9,8847.672514619882,0.2685123807893282,0,0.04970352172851562,3150,8134,21599,1.89,0.8538011695906432,0.7314876192106718,21599,2.065,2.95,0.14619883040935677,19.99415655331656,21599,141.0691,731.95,0.14619883040935677
2,2,6,0.5,0.7,15,450,576,0.3245878896730496,14302.617021276596,23940096,2,14302.668085106383,0.36065321074783285,0.03829787234042553,0.03963724772135417,3553,15627,29903,0,0.48936170212765956,0.6393467892521671,29903,0.9,1.125,0.5106382978723405,15.354862198626149,29903,23.940000000000005,77.6875,3.984499773653238
2,2,4,0.3,0.4,15,200,256,0.12626792204844625,27651.973509933774,23446528,2,27652.039735099337,0.31566980512111564,0.7218543046357616,0.08734512329101562,28646,31684,31684,0,0.11920529801324503,0.6843301948788844,31684,0.4,0.5,0.880794701986755,17.543411557305873,31684,3.640000000000001,2.0625,17.566126047103204
2,5,7,0.4,0.7,10,350,512,0.5095259007567562,8009.033942558747,26635304.96,5.8,8009.0913838120105,0.2509979806683528,0,0.04961212158203125,2811,6117,22586,0.96,0.835509138381201,0.7490020193316471,22586,2.03,2.9,0.164490861618799,20.94514691799551,22586,136.12639999999996,705.15,0.164490861618799
2,3,8,0.7,0.4,15,350,384,0.33405334588641034,13689.741803278688,23737412.266666666,3.2,13689.790983606557,0.2982619159700093,0,0.05895250108506944,5057,15317,25206,0.15999999999999998,0.47950819672131145,0.7017380840299907,25206,1.12,1.2000000000000002,0.5204918032786885,18.429446272840956,25206,38.5744,91.45000000000003,4.218231658156408
2,2,6,0.7,0.4,15,250,256,0.18300747040189264,49563.36124031008,23785658.181818184,2,49563.37054263566,0.36601494080378527,0.8666666666666667,0.08860848166725853,53598,53598,53598,0,0.04961240310077519,0.6339850591962147,53598,0.5,0.5,0.9503875968992248,15.10371904942122,53598,6.260000000000002,2.0625,21.22132323778619
2,5,8,0.7,0.5,15,100,384,0.14164897029364262,38871.59223300971,28025358.62857143,5,38872.06796116505,0.28329794058728525,0.3592233009708738,0.0696017310732887,23850,39137,57056,0,0.1553398058252427,0.7167020594127147,57056,0.5,1.875,0.8446601941747574,19.20852837020407,57056,6.260000000000002,265.9375,15.80578376849845
2,3,4,0.3,0.3,10,100,576,0.08925082685618166,44301.06172839506,23421243.076923076,3.3846153846153846,44301.135802469136,0.2636956248023549,0.7654320987654321,0.03877819093883547,50217,50217,50217,0.2366863905325444,0.08641975308641975,0.736304375197645,50217,0.3384615384615385,1.9038461538461537,0.9135802469135803,20.253493160864643,50217,2.385562130177515,275.42455621301764,19.244663923182443
2,5,7,0.5,0.7,15,450,576,0.6380069760838167,6943.653153153153,23459339.377777778,5.444444444444445,6943.704954954955,0.2604110106464559,0,0.038841266396604936,2291,5084,18730,0.691358024691358,0.8626126126126126,0.7395889893535441,18730,2.45,3.0625,0.13738738738738743,20.431296423581422,18730,201.26000000000002,794.078125,0.13738738738738743
2,3,8,0.3,0.4,10,350,576,0.37792338382114443,10461.171717171717,28996676.26666667,4.3,10461.218855218855,0.25111188293763753,0,0.048009349681712964,6795,11125,18978,2.41,0.8148148148148148,0.7488881170623625,18978,1.505,2.4187499999999997,0.18518518518518523,20.938890944641948,18978,72.56989999999999,472.7664062499998,0.18518518518518523
2,3,8,0.7,0.4,15,250,384,0.2520408348371909,22859.676470588234,23657130.666666664,3,22859.717647058824,0.3360544464495879,0.07058823529411765,0.05875311957465278,9102,24385,49744,0,0.27058823529411763,0.6639455535504122,49744,0.75,1.125,0.7294117647058824,16.53359868440749,49744,15.960000000000003,77.6875,10.819377162629763
2,2,8,0.4,0.4,15,300,256,0.270946093801002,25693.652173913044,25505419.636363637,2.727272727272727,25693.706521739132,0.3311563368678913,0.21195652173913043,0.09501509232954546,4163,23108,50147,0.9256198347107438,0.42934782608695654,0.6688436631321086,50147,0.8181818181818181,0.6818181818181818,0.5706521739130435,16.773510108763304,50147,19.38644628099173,5.343491735537189,5.516441398865783
3,5,7,0.5,0.7,15,450,576,0.6380069760838167,6943.653153153153,23459339.377777778,5.444444444444445,6943.704954954955,0.2604110106464559,0,0.038841266396604936,2291,5084,18730,0.691358024691358,0.8626126126126126,0.7395889893535441,18730,2.45,3.0625,0.13738738738738743,20.431296423581422,18730,201.26000000000002,794.078125,0.13738738738738743
3,2,4,0.3,0.4,15,200,256,0.12626792204844625,27651.973509933774,23446528,2,27652.039735099337,0.31566980512111564,0.7218543046357616,0.08734512329101562,28646,31684,31684,0,0.11920529801324503,0.6843301948788844,31684,0.4,0.5,0.880794701986755,17.543411557305873,31684,3.640000000000001,2.0625,17.566126047103204
3,2,8,0.4,0.5,15,100,384,0.07474692572411289,21385.429139989617,23644452.57142857,2,21385.42983215089,0.3737346286205644,0.9987887177712407,0.058721633184523815,21396,21396,21396,0,0.0008652015919709292,0.6262653713794356,21396,0.2,0.75,0.9991347984080291,14.745764725384241,21396,0.56,7,23.98932613536711
3,3,8,0.7,0.4,10,350,576,0.338507197271504,13485.302040816327,23674880,3,13485.342857142858,0.322387806925242,0,0.03919813368055556,3585,14588,29468,0,0.5183673469387755,0.6776121930747581,29468,1.05,1.6875,0.4816326530612245,17.207310424403758,29468,33.54,208.328125,3.3370428987921694
3,2,6,0.7,0.4,15,250,256,0.18300747040189264,49563.36124031008,23785658.181818184,2,49563.37054263566,0.36601494080378527,0.8666666666666667,0.08860848166725853,53598,53598,53598,0,0.04961240310077519,0.6339850591962147,53598,0.5,0.5,0.9503875968992248,15.10371904942122,53598,6.260000000000002,2.0625,21.22132323778619
3,3,8,0.7,0.4,15,350,384,0.33405334588641034,13689.741803278688,23737412.266666666,3.2,13689.790983606557,0.2982619159700093,0,0.05895250108506944,5057,15317,25206,0.15999999999999998,0.47950819672131145,0.7017380840299907,25206,1.12,1.2000000000000002,0.5204918032786885,18.429446272840956,25206,38.5744,91.45000000000003,4.218231658156408
3,2,8,0.3,0.4,15,350,256,0.2697665306824927,22583.77889447236,24487731.2,2,22584.08040201005,0.38538075811784667,0.24120603015075376,0.09122390747070312,8923,21418,42560,0,0.4623115577889447,0.6146192418821533,42560,0.7,0.5,0.5376884422110553,14.2138644915867,42560,13.659999999999997,2.0625,4.6428938663165065
3,5,7,0.4,0.7,10,350,512,0.5095259007567562,8009.033942558747,26635304.96,5.8,8009.0913838120105,0.2509979806683528,0,0.04961212158203125,2811,6117,22586,0.96,0.835509138381201,0.7490020193316471,22586,2.03,2.9,0.164490861618799,20.94514691799551,22586,136.12639999999996,705.15,0.164490861618799
3,2,6,0.4,0.7,15,350,512,0.2493731963668288,17781.19387755102,25410150.4,2.5,17781.26020408163,0.28499793870494716,0.05102040816326531,0.04733009338378906,9179,15552,37960,0.25,0.49489795918367346,0.7150020612950528,37960,0.875,1.25,0.5051020408163265,19.119208176917336,37960,22.497500000000002,101.25,3.856243231986671
3,3,4,0.3,0.3,10,100,576,0.08925082685618166,44301.06172839506,23421243.076923076,3.3846153846153846,44301.135802469136,0.2636956248023549,0.7654320987654321,0.03877819093883547,50217,50217,50217,0.2366863905325444,0.08641975308641975,0.736304375197645,50217,0.3384615384615385,1.9038461538461537,0.9135802469135803,20.253493160864643,50217,2.385562130177515,275.42455621301764,19.244663923182443
3,3,8,0.3,0.4,10,350,576,0.37792338382114443,10461.171717171717,28996676.26666667,4.3,10461.218855218855,0.25111188293763753,0,0.048009349681712964,6795,11125,18978,2.41,0.8148148148148148,0.7488881170623625,18978,1.505,2.4187499999999997,0.18518518518518523,20.938890944641948,18978,72.56989999999999,472.7664062499998,0.18518518518518523
4,3,8,0.7,0.4,15,350,256,0.3711297591966448,13209.241666666667,23721710.933333334,3,13209.3,0.35345691352061415,0,0.08837025960286458,3317,13831,27028,0,0.5416666666666666,0.6465430864793859,27028,1.05,0.75,0.45833333333333337,15.69518974275385,27028,33.54,7,2.8608333333333342
4,2,8,0.3,0.4,15,350,256,0.2697665306824927,22583.77889447236,24487731.2,2,22584.08040201005,0.38538075811784667,0.24120603015075376,0.09122390747070312,8923,21418,42560,0,0.4623115577889447,0.6146192418821533,42560,0.7,0.5,0.5376884422110553,14.2138644915867,42560,13.659999999999997,2.0625,4.6428938663165065
4,5,7,0.4,0.4,10,350,576,0.5042911675124508,8830.045454545454,23416236.21818182,5.454545454545454,8830.088235294117,0.26415251631604575,0.00267379679144385,0.038769901160037874,3297,7448,24399,0.2479338842975207,0.8449197860962567,0.7358474836839543,24399,1.909090909090909,3.068181818181818,0.15508021390374327,20.228822176468217,24399,119.73024793388427,797.2830578512396,0.15508021390374327
4,3,7,0.3,0.4,10,350,576,0.36730433343775576,11522.32142857143,23538073.6,3.6,11522.382142857143,0.29151137574425057,0.025,0.03897162543402778,4624,10431,27499,0.24,0.7107142857142857,0.7084886242557494,27499,1.26,2.025,0.28928571428571426,18.778909329448716,27499,49.701599999999985,317.0875,0.5762755102040813
4,2,4,0.7,0.3,10,250,256,0.18671653382896178,50531.52485089463,23826245.818181816,2,50531.54870775348,0.37343306765792356,0.8011928429423459,0.08875968239524147,56251,56251,56251,0,0.06759443339960239,0.6265669323420764,56251,0.5,0.5,0.9324055666003976,14.75966727770624,56251,6.260000000000002,2.0625,20.243450470141383
4,2,6,0.4,0.7,15,350,512,0.2493731963668288,17781.19387755102,25410150.4,2.5,17781.26020408163,0.28499793870494716,0.05102040816326531,0.04733009338378906,9179,15552,37960,0.25,0.49489795918367346,0.7150020612950528,37960,0.875,1.25,0.5051020408163265,19.119208176917336,37960,22.497500000000002,101.25,3.856243231986671
4,3,8,0.7,0.4,15,350,384,0.33405334588641034,13689.741803278688,23737412.266666666,3.2,13689.790983606557,0.2982619159700093,0,0.05895250108506944,5057,15317,25206,0.15999999999999998,0.47950819672131145,0.7017380840299907,25206,1.12,1.2000000000000002,0.5204918032786885,18.429446272840956,25206,38.5744,91.45000000000003,4.218231658156408
4,2,8,0.4,0.5,15,100,384,0.07474692572411289,21385.429139989617,23644452.57142857,2,21385.42983215089,0.3737346286205644,0.9987887177712407,0.058721633184523815,21396,21396,21396,0,0.0008652015919709292,0.6262653713794356,21396,0.2,0.75,0.9991347984080291,14.745764725384241,21396,0.56,7,23.98932613536711
4,5,7,0.5,0.7,15,450,576,0.6380069760838167,6943.653153153153,23459339.377777778,5.444444444444445,6943.704954954955,0.2604110106464559,0,0.038841266396604936,2291,5084,18730,0.691358024691358,0.8626126126126126,0.7395889893535441,18730,2.45,3.0625,0.13738738738738743,20.431296423581422,18730,201.26000000000002,794.078125,0.13738738738738743
4,3,8,0.3,0.4,10,350,576,0.37792338382114443,10461.171717171717,28996676.26666667,4.3,10461.218855218855,0.25111188293763753,0,0.048009349681712964,6795,11125,18978,2.41,0.8148148148148148,0.7488881170623625,18978,1.505,2.4187499999999997,0.18518518518518523,20.938890944641948,18978,72.56989999999999,472.7664062499998,0.18518518518518523
4,3,4,0.3,0.3,10,100,576,0.08925082685618166,44301.06172839506,23421243.076923076,3.3846153846153846,44301.135802469136,0.2636956248023549,0.7654320987654321,0.03877819093883547,50217,50217,50217,0.2366863905325444,0.08641975308641975,0.736304375197645,50217,0.3384615384615385,1.9038461538461537,0.9135802469135803,20.253493160864643,50217,2.385562130177515,275.42455621301764,19.244663923182443
5,2,8,0.4,0.5,15,100,384,0.07474692572411289,21385.429139989617,23644452.57142857,2,21385.42983215089,0.3737346286205644,0.9987887177712407,0.058721633184523815,21396,21396,21396,0,0.0008652015919709292,0.6262653713794356,21396,0.2,0.75,0.9991347984080291,14.745764725384241,21396,0.56,7,23.98932613536711
5,3,8,0.7,0.4,15,350,256,0.3711297591966448,13209.241666666667,23721710.933333334,3,13209.3,0.35345691352061415,0,0.08837025960286458,3317,13831,27028,0,0.5416666666666666,0.6465430864793859,27028,1.05,0.75,0.45833333333333337,15.69518974275385,27028,33.54,7,2.8608333333333342
5,3,8,0.3,0.4,15,350,384,0.3741897628954693,12176.405109489051,23658992.484848484,4.090909090909091,12176.474452554745,0.26133888202223254,0,0.05875774345012626,2632,10493,32063,2.0826446280991737,0.6496350364963503,0.7386611179777675,32063,1.4318181818181817,1.5340909090909092,0.35036496350364965,20.380990017615716,32063,65.28644628099171,166.42303719008265,1.1643113644839898
5,3,8,0.7,0.4,15,350,384,0.33405334588641034,13689.741803278688,23737412.266666666,3.2,13689.790983606557,0.2982619159700093,0,0.05895250108506944,5057,15317,25206,0.15999999999999998,0.47950819672131145,0.7017380840299907,25206,1.12,1.2000000000000002,0.5204918032786885,18.429446272840956,25206,38.5744,91.45000000000003,4.218231658156408
5,5,7,0.4,0.4,10,350,576,0.5042911675124508,8830.045454545454,23416236.21818182,5.454545454545454,8830.088235294117,0.26415251631604575,0.00267379679144385,0.038769901160037874,3297,7448,24399,0.2479338842975207,0.8449197860962567,0.7358474836839543,24399,1.909090909090909,3.068181818181818,0.15508021390374327,20.228822176468217,24399,119.73024793388427,797.2830578512396,0.15508021390374327
5,5,7,0.5,0.7,15,450,576,0.6380069760838167,6943.653153153153,23459339.377777778,5.444444444444445,6943.704954954955,0.2604110106464559,0,0.038841266396604936,2291,5084,18730,0.691358024691358,0.8626126126126126,0.7395889893535441,18730,2.45,3.0625,0.13738738738738743,20.431296423581422,18730,201.26000000000002,794.078125,0.13738738738738743
5,2,8,0.3,0.4,15,350,256,0.2697665306824927,22583.77889447236,24487731.2,2,22584.08040201005,0.38538075811784667,0.24120603015075376,0.09122390747070312,8923,21418,42560,0,0.4623115577889447,0.6146192418821533,42560,0.7,0.5,0.5376884422110553,14.2138644915867,42560,13.659999999999997,2.0625,4.6428938663165065
5,2,4,0.7,0.3,10,250,256,0.18671653382896178,50531.52485089463,23826245.818181816,2,50531.54870775348,0.37343306765792356,0.8011928429423459,0.08875968239524147,56251,56251,56251,0,0.06759443339960239,0.6265669323420764,56251,0.5,0.5,0.9324055666003976,14.75966727770624,56251,6.260000000000002,2.0625,20.243450470141383
5,3,8,0.7,0.4,15,350,512,0.33834029615198935,13895.834677419354,23643340.8,3,13895.883064516129,0.32222885347808516,0,0.044039154052734376,5640,11204,31260,0,0.6008064516129032,0.6777711465219148,31260,1.05,1.5,0.39919354838709675,17.21522532059663,31260,33.54,157.75,1.8276040582726318
5,3,8,0.3,0.4,15,350,256,0.33495604531034073,10328.038461538461,23551044.266666666,4.5,10328.09935897436,0.21267050495894652,0,0.08773447672526041,3672,9156,24531,2.25,0.7564102564102564,0.7873294950410534,24531,1.575,1.125,0.2435897435897436,23.103287910458665,24531,79.8975,77.6875,0.31199211045364894
5,5,8,0.7,0.4,15,350,256,0.5538474655734812,8938.063953488372,26331873.28,5.1,8938.125,0.3102786921980288,0,0.0980938720703125,2920,8630,19427,0.09,0.8197674418604651,0.6897213078019713,19427,1.7849999999999997,1.275,0.18023255813953487,17.81547867550019,19427,103.99709999999995,106.3375,0.18023255813953487
6,5,7,0.4,0.4,10,350,576,0.5042911675124508,8830.045454545454,23416236.21818182,5.454545454545454,8830.088235294117,0.26415251631604575,0.00267379679144385,0.038769901160037874,3297,7448,24399,0.2479338842975207,0.8449197860962567,0.7358474836839543,24399,1.909090909090909,3.068181818181818,0.15508021390374327,20.228822176468217,24399,119.73024793388427,797.2830578512396,0.15508021390374327
6,2,8,0.3,0.4,15,350,256,0.2697665306824927,22583.77889447236,24487731.2,2,22584.08040201005,0.38538075811784667,0.24120603015075376,0.09122390747070312,8923,21418,42560,0,0.4623115577889447,0.6146192418821533,42560,0.7,0.5,0.5376884422110553,14.2138644915867,42560,13.659999999999997,2.0625,4.6428938663165065
6,2,8,0.4,0.5,15,100,384,0.07474692572411289,21385.429139989617,23644452.57142857,2,21385.42983215089,0.3737346286205644,0.9987887177712407,0.058721633184523815,21396,21396,21396,0,0.0008652015919709292,0.6262653713794356,21396,0.2,0.75,0.9991347984080291,14.745764725384241,21396,0.56,7,23.98932613536711
6,3,8,0.7,0.4,15,350,512,0.33834029615198935,13895.834677419354,23643340.8,3,13895.883064516129,0.32222885347808516,0,0.044039154052734376,5640,11204,31260,0,0.6008064516129032,0.6777711465219148,31260,1.05,1.5,0.39919354838709675,17.21522532059663,31260,33.54,157.75,1.8276040582726318
6,3,4,0.7,0.4,10,350,256,0.38219710586619887,14383.306034482759,26659622.78787879,3,14383.362068965518,0.36399724368209424,0,0.09931483413233902,4275,15321,27131,0,0.49137931034482757,0.6360027563179058,27131,1.05,0.75,0.5086206896551724,15.197984973900951,27131,33.54,7,3.937502972651604
6,3,8,0.4,0.4,15,350,384,0.36396402910258924,9992.490506329113,23589819.733333334,4.5,9992.531645569621,0.2310882724460884,0,0.05858595106336806,4682,8887,22990,2.25,0.7721518987341772,0.7689117275539116,22990,1.575,1.6875,0.22784810126582278,22.05302053927178,22990,79.8975,208.328125,0.2557667040538375
6,2,4,0.7,0.3,10,250,256,0.18671653382896178,50531.52485089463,23826245.818181816,2,50531.54870775348,0.37343306765792356,0.8011928429423459,0.08875968239524147,56251,56251,56251,0,0.06759443339960239,0.6265669323420764,56251,0.5,0.5,0.9324055666003976,14.75966727770624,56251,6.260000000000002,2.0625,20.243450470141383
6,5,7,0.5,0.7,15,450,576,0.6380069760838167,6943.653153153153,23459339.377777778,5.444444444444445,6943.704954954955,0.2604110106464559,0,0.038841266396604936,2291,5084,18730,0.691358024691358,0.8626126126126126,0.7395889893535441,18730,2.45,3.0625,0.13738738738738743,20.431296423581422,18730,201.26000000000002,794.078125,0.13738738738738743
6,2,8,0.4,0.5,15,350,384,0.2560370808607967,16599.489270386268,23602790.4,2.6,16599.553648068668,0.28135942951735904,0.07725321888412018,0.0586181640625,11235,17636,30881,0.24,0.4034334763948498,0.718640570482641,30881,0.91,0.9750000000000001,0.5965665236051503,19.310634274052806,30881,24.529600000000002,26.73062500000001,6.258106798799021
6,3,8,0.7,0.4,15,350,384,0.33405334588641034,13689.741803278688,23737412.266666666,3.2,13689.790983606557,0.2982619159700093,0,0.05895250108506944,5057,15317,25206,0.15999999999999998,0.47950819672131145,0.7017380840299907,25206,1.12,1.2000000000000002,0.5204918032786885,18.429446272840956,25206,38.5744,91.45000000000003,4.218231658156408
6,5,8,0.7,0.4,15,350,256,0.5538474655734812,8938.063953488372,26331873.28,5.1,8938.125,0.3102786921980288,0,0.0980938720703125,2920,8630,19427,0.09,0.8197674418604651,0.6897213078019713,19427,1.7849999999999997,1.275,0.18023255813953487,17.81547867550019,19427,103.99709999999995,106.3375,0.18023255813953487
7,5,8,0.3,0.4,15,350,256,0.4970341720188762,7691.967088607595,23215957.333333332,6.666666666666667,7692.005063291139,0.21301464515094692,0,0.08648618062337239,2653,7132,17316,2.2222222222222223,0.8835443037974684,0.7869853548490531,17316,2.3333333333333335,1.6666666666666667,0.1164556962025316,23.083439509737097,17316,181.89333333333335,202.36111111111114,0.1164556962025316
7,5,7,0.5,0.7,15,450,576,0.6380069760838167,6943.653153153153,23459339.377777778,5.444444444444445,6943.704954954955,0.2604110106464559,0,0.038841266396604936,2291,5084,18730,0.691358024691358,0.8626126126126126,0.7395889893535441,18730,2.45,3.0625,0.13738738738738743,20.431296423581422,18730,201.26000000000002,794.078125,0.13738738738738743
7,3,8,0.7,0.4,15,350,512,0.33834029615198935,13895.834677419354,23643340.8,3,13895.883064516129,0.32222885347808516,0,0.044039154052734376,5640,11204,31260,0,0.6008064516129032,0.6777711465219148,31260,1.05,1.5,0.39919354838709675,17.21522532059663,31260,33.54,157.75,1.8276040582726318
